schedule_id,employee_id,startdatetime,enddatetime
1003635,1000062,2008-09-09 06:00:00,2008-09-29 06:00:00
1003636,1000062,2008-06-17 06:00:00,2008-07-07 06:00:00
1003637,1000065,2009-04-07 06:00:00,2009-04-27 06:00:00
1003638,1000065,2008-05-06 06:00:00,2008-05-26 06:00:00
1003639,1000065,2008-09-09 06:00:00,2008-09-29 06:00:00
1003640,1000065,2009-06-30 06:00:00,2009-07-20 06:00:00
1003641,1000065,2009-01-13 06:00:00,2009-02-02 06:00:00
1003642,1000065,2008-03-25 06:00:00,2008-04-14 06:00:00
1003643,1000065,2008-06-17 06:00:00,2008-07-07 06:00:00
1003644,1000065,2009-02-24 06:00:00,2009-03-16 06:00:00
1003645,1000065,2007-11-20 06:00:00,2007-12-10 06:00:00
1003646,1000065,2008-01-01 06:00:00,2008-01-21 06:00:00
1003647,1000065,2008-07-29 06:00:00,2008-08-18 06:00:00
1003648,1000065,2009-05-19 06:00:00,2009-06-08 06:00:00
1003649,1000065,2008-10-21 06:00:00,2008-11-10 06:00:00
1003650,1000065,2008-02-12 06:00:00,2008-03-03 06:00:00
1003651,1000065,2008-12-02 06:00:00,2008-12-22 06:00:00
1003652,1000066,2008-01-01 06:00:00,2008-01-21 06:00:00
1003653,1000066,2008-09-09 06:00:00,2008-09-29 06:00:00
1003654,1000066,2007-11-20 06:00:00,2007-12-10 06:00:00
1003655,1000066,2009-04-07 06:00:00,2009-04-27 06:00:00
1003656,1000066,2008-03-25 06:00:00,2008-04-14 06:00:00
1003657,1000066,2008-10-21 06:00:00,2008-11-10 06:00:00
1003658,1000066,2008-12-02 06:00:00,2008-12-22 06:00:00
1003659,1000066,2009-01-13 06:00:00,2009-02-02 06:00:00
1003660,1000066,2008-07-29 06:00:00,2008-08-18 06:00:00
1003661,1000066,2009-02-24 06:00:00,2009-03-16 06:00:00
1003662,1000066,2009-05-19 06:00:00,2009-06-08 06:00:00
1003663,1000066,2008-05-06 06:00:00,2008-05-26 06:00:00
1003664,1000066,2008-02-12 06:00:00,2008-03-03 06:00:00
1003665,1000066,2008-06-17 06:00:00,2008-07-07 06:00:00
1003666,1000066,2009-06-30 06:00:00,2009-07-20 06:00:00
1003667,1000082,2008-02-12 06:00:00,2008-03-03 06:00:00
1003668,1000082,2008-01-01 06:00:00,2008-01-21 06:00:00
1003669,1000082,2009-01-12 06:00:00,2009-01-16 06:00:00
1003670,1000082,2008-10-20 06:00:00,2008-10-24 06:00:00
1003671,1000082,2008-12-01 06:00:00,2008-12-05 06:00:00
1003672,1000082,2007-11-20 06:00:00,2007-12-10 06:00:00
1003673,1000082,2008-03-25 06:00:00,2008-04-04 06:00:00
1003674,1000092,2008-09-09 06:00:00,2008-09-29 06:00:00
1003675,1000092,2009-04-07 06:00:00,2009-04-27 06:00:00
1003676,1000092,2009-06-30 06:00:00,2009-07-20 06:00:00
1003677,1000092,2008-12-02 06:00:00,2008-12-22 06:00:00
1003678,1000092,2009-05-19 06:00:00,2009-06-08 06:00:00
1003679,1000092,2009-02-24 06:00:00,2009-03-16 06:00:00
1003680,1000092,2008-03-25 06:00:00,2008-04-14 06:00:00
1003681,1000092,2009-01-13 06:00:00,2009-02-02 06:00:00
1003682,1000092,2008-10-21 06:00:00,2008-11-10 06:00:00
1003683,1000092,2008-07-29 06:00:00,2008-08-18 06:00:00
1003684,1000092,2007-11-20 06:00:00,2007-12-10 06:00:00
1003685,1000092,2008-02-12 06:00:00,2008-03-03 06:00:00
1003686,1000092,2008-05-06 06:00:00,2008-05-26 06:00:00
1003687,1000092,2008-01-01 06:00:00,2008-01-21 06:00:00
1003688,1000092,2008-06-17 06:00:00,2008-07-07 06:00:00
1003689,1000098,2008-01-01 06:00:00,2008-01-21 06:00:00
1003690,1000098,2008-09-09 06:00:00,2008-09-29 06:00:00
1003691,1000098,2009-01-13 06:00:00,2009-02-02 06:00:00
1003692,1000098,2008-02-12 06:00:00,2008-03-03 06:00:00
1003693,1000098,2009-05-19 06:00:00,2009-06-08 06:00:00
1003694,1000098,2009-06-30 06:00:00,2009-07-20 06:00:00
1003695,1000098,2009-02-24 06:00:00,2009-03-16 06:00:00
1003696,1000098,2008-07-29 06:00:00,2008-08-18 06:00:00
1003697,1000098,2009-04-07 06:00:00,2009-04-27 06:00:00
1003698,1000098,2008-05-06 06:00:00,2008-05-26 06:00:00
1003699,1000098,2007-11-20 06:00:00,2007-12-10 06:00:00
1003700,1000098,2008-12-02 06:00:00,2008-12-22 06:00:00
1003701,1000098,2008-06-17 06:00:00,2008-07-07 06:00:00
1003702,1000098,2008-10-21 06:00:00,2008-11-10 06:00:00
1003703,1000098,2008-03-25 06:00:00,2008-04-14 06:00:00
1003704,1000100,2008-10-21 06:00:00,2008-11-10 06:00:00
1003705,1000100,2009-04-07 06:00:00,2009-04-27 06:00:00
1003706,1000100,2008-06-17 06:00:00,2008-07-07 06:00:00
1003707,1000100,2009-06-30 06:00:00,2009-07-20 06:00:00
1003708,1000100,2008-07-29 06:00:00,2008-08-18 06:00:00
1003709,1000100,2009-05-19 06:00:00,2009-06-08 06:00:00
1003710,1000100,2008-03-25 06:00:00,2008-04-14 06:00:00
1003711,1000100,2008-12-02 06:00:00,2008-12-22 06:00:00
1003712,1000100,2007-11-20 06:00:00,2007-12-10 06:00:00
1003713,1000100,2008-02-12 06:00:00,2008-03-03 06:00:00
1003714,1000100,2009-02-24 06:00:00,2009-03-16 06:00:00
1003715,1000100,2008-01-01 06:00:00,2008-01-21 06:00:00
1003716,1000100,2009-01-13 06:00:00,2009-02-02 06:00:00
1003717,1000100,2008-09-09 06:00:00,2008-09-29 06:00:00
1003718,1000100,2008-05-06 06:00:00,2008-05-26 06:00:00
1003719,1000114,2008-01-01 06:00:00,2008-01-21 06:00:00
1003720,1000114,2008-02-12 06:00:00,2008-03-03 06:00:00
1003721,1000114,2009-02-24 06:00:00,2009-03-16 06:00:00
1003722,1000114,2008-06-17 06:00:00,2008-07-07 06:00:00
1003723,1000114,2007-11-20 06:00:00,2007-12-10 06:00:00
1003724,1000114,2008-05-06 06:00:00,2008-05-26 06:00:00
1003725,1000114,2009-04-07 06:00:00,2009-04-27 06:00:00
1003726,1000114,2008-09-09 06:00:00,2008-09-29 06:00:00
1003727,1000114,2009-06-30 06:00:00,2009-07-20 06:00:00
1003728,1000114,2008-07-29 06:00:00,2008-08-18 06:00:00
1003729,1000114,2008-03-25 06:00:00,2008-04-14 06:00:00
1003730,1000114,2008-10-21 06:00:00,2008-11-10 06:00:00
1003731,1000114,2009-05-19 06:00:00,2009-06-08 06:00:00
1003732,1000114,2009-01-13 06:00:00,2009-02-02 06:00:00
1003733,1000114,2008-12-02 06:00:00,2008-12-22 06:00:00
1003734,1000122,2008-01-01 06:00:00,2008-01-21 06:00:00
1003735,1000122,2009-04-07 06:00:00,2009-04-27 06:00:00
1003736,1000122,2008-05-06 06:00:00,2008-05-26 06:00:00
1003737,1000122,2007-11-20 06:00:00,2007-12-10 06:00:00
1003738,1000122,2008-07-29 06:00:00,2008-08-18 06:00:00
1003739,1000122,2009-05-19 06:00:00,2009-06-08 06:00:00
1003740,1000122,2009-06-30 06:00:00,2009-07-20 06:00:00
1003741,1000122,2009-02-24 06:00:00,2009-03-16 06:00:00
1003742,1000122,2009-01-13 06:00:00,2009-02-02 06:00:00
1003743,1000122,2008-03-25 06:00:00,2008-04-14 06:00:00
1003744,1000122,2008-02-12 06:00:00,2008-03-03 06:00:00
1003745,1000122,2008-12-02 06:00:00,2008-12-22 06:00:00
1003746,1000122,2008-09-09 06:00:00,2008-09-29 06:00:00
1003747,1000122,2008-06-17 06:00:00,2008-07-07 06:00:00
1003748,1000122,2008-10-21 06:00:00,2008-11-10 06:00:00
1003749,1000123,2009-04-07 06:00:00,2009-04-27 06:00:00
1003750,1000123,2008-09-09 06:00:00,2008-09-29 06:00:00
1003751,1000123,2008-05-06 06:00:00,2008-05-26 06:00:00
1003752,1000123,2008-12-02 06:00:00,2008-12-22 06:00:00
1003753,1000123,2008-06-17 06:00:00,2008-07-07 06:00:00
1003754,1000123,2008-02-12 06:00:00,2008-03-03 06:00:00
1003755,1000123,2008-10-21 06:00:00,2008-11-10 06:00:00
1003756,1000123,2008-01-01 06:00:00,2008-01-21 06:00:00
1003757,1000123,2009-06-30 06:00:00,2009-07-20 06:00:00
1003758,1000123,2009-05-19 06:00:00,2009-06-08 06:00:00
1003759,1000123,2009-01-13 06:00:00,2009-02-02 06:00:00
1003760,1000123,2008-03-25 06:00:00,2008-04-14 06:00:00
1003761,1000123,2009-02-24 06:00:00,2009-03-16 06:00:00
1003762,1000123,2008-07-29 06:00:00,2008-08-18 06:00:00
1003763,1000123,2007-11-20 06:00:00,2007-12-10 06:00:00
1003764,1000125,2007-11-20 06:00:00,2007-12-10 06:00:00
1003765,1000125,2008-07-29 06:00:00,2008-08-18 06:00:00
1003766,1000125,2009-01-13 06:00:00,2009-02-02 06:00:00
1003767,1000125,2008-12-02 06:00:00,2008-12-22 06:00:00
1003768,1000125,2008-09-09 06:00:00,2008-09-29 06:00:00
1003769,1000125,2009-04-07 06:00:00,2009-04-27 06:00:00
1003770,1000125,2008-10-21 06:00:00,2008-11-10 06:00:00
1003771,1000125,2009-05-19 06:00:00,2009-06-08 06:00:00
1003772,1000125,2008-06-17 06:00:00,2008-07-07 06:00:00
1003773,1000125,2009-02-24 06:00:00,2009-03-16 06:00:00
1003774,1000125,2009-06-30 06:00:00,2009-07-20 06:00:00
1003775,1000125,2008-02-12 06:00:00,2008-03-03 06:00:00
1003776,1000125,2008-05-06 06:00:00,2008-05-26 06:00:00
1003777,1000125,2008-01-01 06:00:00,2008-01-21 06:00:00
1003778,1000125,2008-03-25 06:00:00,2008-04-14 06:00:00
1003779,1000127,2008-12-02 06:00:00,2008-12-22 06:00:00
1003780,1000127,2009-02-24 06:00:00,2009-03-16 06:00:00
1003781,1000127,2009-01-13 06:00:00,2009-02-02 06:00:00
1003782,1000127,2009-04-07 06:00:00,2009-04-27 06:00:00
1003783,1000127,2008-06-17 06:00:00,2008-07-07 06:00:00
1003784,1000127,2008-10-21 06:00:00,2008-11-10 06:00:00
1003785,1000127,2008-07-29 06:00:00,2008-08-18 06:00:00
1003786,1000127,2009-06-30 06:00:00,2009-07-20 06:00:00
1003787,1000127,2008-01-01 06:00:00,2008-01-21 06:00:00
1003788,1000127,2008-09-09 06:00:00,2008-09-29 06:00:00
1003789,1000127,2008-02-12 06:00:00,2008-03-03 06:00:00
1003790,1000127,2007-11-20 06:00:00,2007-12-10 06:00:00
1003791,1000127,2008-03-25 06:00:00,2008-04-14 06:00:00
1003792,1000127,2009-05-19 06:00:00,2009-06-08 06:00:00
1003793,1000127,2008-05-06 06:00:00,2008-05-26 06:00:00
1003794,1000131,2007-11-20 06:00:00,2007-12-10 06:00:00
1003795,1000131,2008-02-12 06:00:00,2008-03-03 06:00:00
1003796,1000131,2008-03-25 06:00:00,2008-04-14 06:00:00
1003797,1000131,2009-02-24 06:00:00,2009-03-16 06:00:00
1003798,1000131,2008-07-29 06:00:00,2008-08-18 06:00:00
1003799,1000131,2009-04-07 06:00:00,2009-04-27 06:00:00
1003800,1000131,2008-05-06 06:00:00,2008-05-26 06:00:00
1003801,1000131,2008-06-17 06:00:00,2008-07-07 06:00:00
1003802,1000131,2008-10-21 06:00:00,2008-11-10 06:00:00
1003803,1000131,2008-01-01 06:00:00,2008-01-21 06:00:00
1003804,1000131,2008-12-02 06:00:00,2008-12-22 06:00:00
1003805,1000131,2009-01-13 06:00:00,2009-02-02 06:00:00
1003806,1000131,2009-06-30 06:00:00,2009-07-20 06:00:00
1003807,1000131,2008-09-09 06:00:00,2008-09-29 06:00:00
1003808,1000131,2009-05-19 06:00:00,2009-06-08 06:00:00
1003809,1000143,2008-05-06 06:00:00,2008-05-26 06:00:00
1003810,1000143,2009-02-24 06:00:00,2009-03-16 06:00:00
1003811,1000143,2008-01-01 06:00:00,2008-01-21 06:00:00
1003812,1000143,2007-11-20 06:00:00,2007-12-10 06:00:00
1003813,1000143,2008-03-25 06:00:00,2008-04-14 06:00:00
1003814,1000143,2009-06-30 06:00:00,2009-07-20 06:00:00
1003815,1000143,2008-06-17 06:00:00,2008-07-07 06:00:00
1003816,1000143,2008-07-29 06:00:00,2008-08-18 06:00:00
1003817,1000143,2008-02-12 06:00:00,2008-03-03 06:00:00
1003818,1000143,2009-05-19 06:00:00,2009-06-08 06:00:00
1003819,1000143,2008-10-21 06:00:00,2008-11-10 06:00:00
1003820,1000143,2009-04-07 06:00:00,2009-04-27 06:00:00
1003821,1000143,2008-09-09 06:00:00,2008-09-29 06:00:00
1003822,1000143,2009-01-13 06:00:00,2009-02-02 06:00:00
1003823,1000143,2008-12-02 06:00:00,2008-12-22 06:00:00
1003824,1000144,2009-02-24 06:00:00,2009-03-16 06:00:00
1003825,1000144,2009-05-19 06:00:00,2009-06-08 06:00:00
1003826,1000144,2007-11-20 06:00:00,2007-12-10 06:00:00
1003827,1000144,2008-12-02 06:00:00,2008-12-22 06:00:00
1003828,1000144,2009-06-30 06:00:00,2009-07-20 06:00:00
1003829,1000144,2008-10-21 06:00:00,2008-11-10 06:00:00
1003830,1000144,2008-05-06 06:00:00,2008-05-26 06:00:00
1003831,1000144,2009-01-13 06:00:00,2009-02-02 06:00:00
1003832,1000144,2008-03-25 06:00:00,2008-04-14 06:00:00
1003833,1000144,2008-06-17 06:00:00,2008-07-07 06:00:00
1003834,1000144,2008-09-09 06:00:00,2008-09-29 06:00:00
1003835,1000144,2008-07-29 06:00:00,2008-08-18 06:00:00
1003836,1000144,2008-02-12 06:00:00,2008-03-03 06:00:00
1003837,1000144,2009-04-07 06:00:00,2009-04-27 06:00:00
1003838,1000144,2008-01-01 06:00:00,2008-01-21 06:00:00
1003839,1000150,2008-09-09 06:00:00,2008-09-29 06:00:00
1003840,1000150,2009-01-13 06:00:00,2009-02-02 06:00:00
1003841,1000150,2009-05-19 06:00:00,2009-06-08 06:00:00
1003842,1000150,2008-10-21 06:00:00,2008-11-10 06:00:00
1003843,1000150,2008-07-29 06:00:00,2008-08-18 06:00:00
1003844,1000150,2008-03-25 06:00:00,2008-04-14 06:00:00
1003845,1000150,2008-01-01 06:00:00,2008-01-21 06:00:00
1003846,1000150,2008-05-06 06:00:00,2008-05-26 06:00:00
1003847,1000150,2009-06-30 06:00:00,2009-07-20 06:00:00
1003848,1000150,2007-11-20 06:00:00,2007-12-10 06:00:00
1003849,1000150,2009-02-24 06:00:00,2009-03-16 06:00:00
1003850,1000150,2008-12-02 06:00:00,2008-12-22 06:00:00
1003851,1000150,2008-02-12 06:00:00,2008-03-03 06:00:00
1003852,1000150,2009-04-07 06:00:00,2009-04-27 06:00:00
1003853,1000150,2008-06-17 06:00:00,2008-07-07 06:00:00
1003854,1000160,2008-12-02 06:00:00,2008-12-22 06:00:00
1003855,1000160,2009-01-13 06:00:00,2009-02-02 06:00:00
1003856,1000160,2008-10-21 06:00:00,2008-11-10 06:00:00
1003857,1000160,2007-11-20 06:00:00,2007-12-10 06:00:00
1003858,1000160,2009-04-07 06:00:00,2009-04-27 06:00:00
1003859,1000160,2008-07-29 06:00:00,2008-08-18 06:00:00
1003860,1000160,2009-05-19 06:00:00,2009-06-08 06:00:00
1003861,1000160,2008-05-06 06:00:00,2008-05-26 06:00:00
1003862,1000160,2008-06-17 06:00:00,2008-07-07 06:00:00
1003863,1000160,2008-01-01 06:00:00,2008-01-21 06:00:00
1003864,1000160,2008-02-12 06:00:00,2008-03-03 06:00:00
1003865,1000160,2009-02-24 06:00:00,2009-03-16 06:00:00
1003866,1000160,2008-03-25 06:00:00,2008-04-14 06:00:00
1003867,1000160,2009-06-30 06:00:00,2009-07-20 06:00:00
1003868,1000160,2008-09-09 06:00:00,2008-09-29 06:00:00
1003869,1000181,2008-03-25 06:00:00,2008-04-14 06:00:00
1003870,1000181,2008-10-21 06:00:00,2008-11-10 06:00:00
1003871,1000181,2009-05-19 06:00:00,2009-06-08 06:00:00
1003872,1000181,2008-09-09 06:00:00,2008-09-29 06:00:00
1003873,1000181,2008-01-01 06:00:00,2008-01-21 06:00:00
1003874,1000181,2008-05-06 06:00:00,2008-05-26 06:00:00
1003875,1000181,2008-12-02 06:00:00,2008-12-22 06:00:00
1003876,1000181,2008-07-29 06:00:00,2008-08-18 06:00:00
1003877,1000181,2009-02-24 06:00:00,2009-03-16 06:00:00
1003878,1000181,2009-04-07 06:00:00,2009-04-27 06:00:00
1003879,1000181,2008-06-17 06:00:00,2008-07-07 06:00:00
1003880,1000181,2007-11-20 06:00:00,2007-12-10 06:00:00
1003881,1000181,2008-02-12 06:00:00,2008-03-03 06:00:00
1003882,1000181,2009-01-13 06:00:00,2009-02-02 06:00:00
1003883,1000181,2009-06-30 06:00:00,2009-07-20 06:00:00
1003884,1000185,2008-03-25 06:00:00,2008-04-14 06:00:00
1003885,1000185,2009-05-19 06:00:00,2009-06-08 06:00:00
1003886,1000185,2008-01-01 06:00:00,2008-01-21 06:00:00
1003887,1000185,2008-10-21 06:00:00,2008-11-10 06:00:00
1003888,1000185,2008-09-09 06:00:00,2008-09-29 06:00:00
1003889,1000185,2009-01-13 06:00:00,2009-02-02 06:00:00
1003890,1000185,2008-12-02 06:00:00,2008-12-22 06:00:00
1003891,1000185,2007-11-20 06:00:00,2007-12-10 06:00:00
1003892,1000185,2009-04-07 06:00:00,2009-04-27 06:00:00
1003893,1000185,2009-02-24 06:00:00,2009-03-16 06:00:00
1003894,1000185,2008-06-17 06:00:00,2008-07-07 06:00:00
1003895,1000185,2009-06-30 06:00:00,2009-07-20 06:00:00
1003896,1000185,2008-02-12 06:00:00,2008-03-03 06:00:00
1003897,1000185,2008-07-29 06:00:00,2008-08-18 06:00:00
1003898,1000185,2008-05-06 06:00:00,2008-05-26 06:00:00
1003899,1000186,2008-01-01 06:00:00,2008-01-21 06:00:00
1003900,1000186,2008-10-21 06:00:00,2008-11-10 06:00:00
1003901,1000186,2008-12-02 06:00:00,2008-12-22 06:00:00
1003902,1000186,2009-01-13 06:00:00,2009-02-02 06:00:00
1003903,1000186,2008-02-12 06:00:00,2008-03-03 06:00:00
1003904,1000186,2009-04-07 06:00:00,2009-04-27 06:00:00
1003905,1000186,2009-06-30 06:00:00,2009-07-20 06:00:00
1003906,1000186,2009-02-24 06:00:00,2009-03-16 06:00:00
1003907,1000186,2009-05-19 06:00:00,2009-06-08 06:00:00
1003908,1000186,2008-06-17 06:00:00,2008-07-07 06:00:00
1003909,1000186,2007-11-20 06:00:00,2007-12-10 06:00:00
1003910,1000186,2008-03-25 06:00:00,2008-04-14 06:00:00
1003911,1000186,2008-05-06 06:00:00,2008-05-26 06:00:00
1003912,1000186,2008-07-29 06:00:00,2008-08-18 06:00:00
1003913,1000186,2008-09-09 06:00:00,2008-09-29 06:00:00
1003914,1000188,2008-02-12 06:00:00,2008-03-03 06:00:00
1003915,1000188,2009-05-19 06:00:00,2009-06-08 06:00:00
1003916,1000188,2009-04-07 06:00:00,2009-04-27 06:00:00
1003917,1000188,2008-06-17 06:00:00,2008-07-07 06:00:00
1003918,1000188,2008-05-06 06:00:00,2008-05-26 06:00:00
1003919,1000188,2008-12-02 06:00:00,2008-12-22 06:00:00
1003920,1000188,2008-07-29 06:00:00,2008-08-18 06:00:00
1003921,1000188,2008-10-21 06:00:00,2008-11-10 06:00:00
1003922,1000188,2009-02-24 06:00:00,2009-03-16 06:00:00
1003923,1000188,2008-09-09 06:00:00,2008-09-29 06:00:00
1003924,1000188,2007-11-20 06:00:00,2007-12-10 06:00:00
1003925,1000188,2009-06-30 06:00:00,2009-07-20 06:00:00
1003926,1000188,2008-03-25 06:00:00,2008-04-14 06:00:00
1003927,1000188,2008-01-01 06:00:00,2008-01-21 06:00:00
1003928,1000188,2009-01-13 06:00:00,2009-02-02 06:00:00
1003929,1000191,2009-05-19 06:00:00,2009-06-08 06:00:00
1003930,1000191,2008-02-12 06:00:00,2008-03-03 06:00:00
1003931,1000191,2008-05-06 06:00:00,2008-05-26 06:00:00
1003932,1000191,2009-06-30 06:00:00,2009-07-20 06:00:00
1003933,1000191,2008-09-09 06:00:00,2008-09-29 06:00:00
1003934,1000191,2009-04-07 06:00:00,2009-04-27 06:00:00
1003935,1000191,2009-01-13 06:00:00,2009-02-02 06:00:00
1003936,1000191,2008-10-21 06:00:00,2008-11-10 06:00:00
1003937,1000191,2007-11-20 06:00:00,2007-12-10 06:00:00
1003938,1000191,2008-06-17 06:00:00,2008-07-07 06:00:00
1003939,1000191,2009-02-24 06:00:00,2009-03-16 06:00:00
1003940,1000191,2008-07-29 06:00:00,2008-08-18 06:00:00
1003941,1000191,2008-03-25 06:00:00,2008-04-14 06:00:00
1003942,1000191,2008-01-01 06:00:00,2008-01-21 06:00:00
1003943,1000191,2008-12-02 06:00:00,2008-12-22 06:00:00
1003944,1000204,2008-01-01 06:00:00,2008-01-21 06:00:00
1003945,1000204,2007-11-20 06:00:00,2007-12-10 06:00:00
1003946,1000204,2008-07-29 06:00:00,2008-08-18 06:00:00
1003947,1000204,2009-06-30 06:00:00,2009-07-20 06:00:00
1003948,1000204,2009-02-24 06:00:00,2009-03-16 06:00:00
1003949,1000204,2008-10-21 06:00:00,2008-11-10 06:00:00
1003950,1000204,2008-09-09 06:00:00,2008-09-29 06:00:00
1003951,1000204,2009-01-13 06:00:00,2009-02-02 06:00:00
1003952,1000204,2008-05-06 06:00:00,2008-05-26 06:00:00
1003953,1000204,2008-02-12 06:00:00,2008-03-03 06:00:00
1003954,1000204,2009-05-19 06:00:00,2009-06-08 06:00:00
1003955,1000204,2008-06-17 06:00:00,2008-07-07 06:00:00
1003956,1000204,2008-12-02 06:00:00,2008-12-22 06:00:00
1003957,1000204,2009-04-07 06:00:00,2009-04-27 06:00:00
1003958,1000204,2008-03-25 06:00:00,2008-04-14 06:00:00
1003959,1000206,2009-01-13 06:00:00,2009-02-02 06:00:00
1003960,1000206,2009-04-07 06:00:00,2009-04-27 06:00:00
1003961,1000206,2008-05-06 06:00:00,2008-05-26 06:00:00
1003962,1000206,2009-05-19 06:00:00,2009-06-08 06:00:00
1003963,1000206,2008-12-02 06:00:00,2008-12-22 06:00:00
1003964,1000206,2008-01-01 06:00:00,2008-01-21 06:00:00
1003965,1000206,2008-03-25 06:00:00,2008-04-14 06:00:00
1003966,1000206,2009-06-30 06:00:00,2009-07-20 06:00:00
1003967,1000206,2008-02-12 06:00:00,2008-03-03 06:00:00
1003968,1000206,2007-11-20 06:00:00,2007-12-10 06:00:00
1003969,1000206,2008-09-09 06:00:00,2008-09-29 06:00:00
1003970,1000206,2009-02-24 06:00:00,2009-03-16 06:00:00
1003971,1000206,2008-07-29 06:00:00,2008-08-18 06:00:00
1003972,1000206,2008-10-21 06:00:00,2008-11-10 06:00:00
1003973,1000206,2008-06-17 06:00:00,2008-07-07 06:00:00
1003974,1000209,2008-05-06 06:00:00,2008-05-26 06:00:00
1003975,1000209,2008-07-29 06:00:00,2008-08-18 06:00:00
1003976,1000209,2007-11-20 06:00:00,2007-12-10 06:00:00
1003977,1000209,2008-06-17 06:00:00,2008-07-07 06:00:00
1003978,1000209,2008-10-21 06:00:00,2008-11-10 06:00:00
1003979,1000209,2009-06-30 06:00:00,2009-07-20 06:00:00
1003980,1000209,2009-02-24 06:00:00,2009-03-16 06:00:00
1003981,1000209,2008-09-09 06:00:00,2008-09-29 06:00:00
1003982,1000209,2009-05-19 06:00:00,2009-06-08 06:00:00
1003983,1000209,2008-12-02 06:00:00,2008-12-22 06:00:00
1003984,1000209,2009-04-07 06:00:00,2009-04-27 06:00:00
1003985,1000209,2008-01-01 06:00:00,2008-01-21 06:00:00
1003986,1000209,2009-01-13 06:00:00,2009-02-02 06:00:00
1003987,1000209,2008-03-25 06:00:00,2008-04-14 06:00:00
1003988,1000209,2008-02-12 06:00:00,2008-03-03 06:00:00
1003989,1000216,2008-03-25 06:00:00,2008-04-14 06:00:00
1003990,1000216,2008-06-17 06:00:00,2008-07-07 06:00:00
1003991,1000216,2008-07-29 06:00:00,2008-08-18 06:00:00
1003992,1000216,2008-01-01 06:00:00,2008-01-21 06:00:00
1003993,1000216,2008-05-06 06:00:00,2008-05-26 06:00:00
1003994,1000216,2009-04-07 06:00:00,2009-04-27 06:00:00
1003995,1000216,2008-10-21 06:00:00,2008-11-10 06:00:00
1003996,1000216,2009-06-30 06:00:00,2009-07-20 06:00:00
1003997,1000216,2009-05-19 06:00:00,2009-06-08 06:00:00
1003998,1000216,2009-02-24 06:00:00,2009-03-16 06:00:00
1003999,1000216,2008-09-09 06:00:00,2008-09-29 06:00:00
1004000,1000216,2007-11-20 06:00:00,2007-12-10 06:00:00
1004001,1000216,2009-01-13 06:00:00,2009-02-02 06:00:00
1004002,1000216,2008-12-02 06:00:00,2008-12-22 06:00:00
1004003,1000216,2008-02-12 06:00:00,2008-03-03 06:00:00
1004004,1000219,2008-03-25 06:00:00,2008-04-14 06:00:00
1004005,1000219,2008-12-02 06:00:00,2008-12-22 06:00:00
1004006,1000219,2008-07-29 06:00:00,2008-08-18 06:00:00
1004007,1000219,2008-02-12 06:00:00,2008-03-03 06:00:00
1004008,1000219,2008-06-17 06:00:00,2008-07-07 06:00:00
1004009,1000219,2008-01-01 06:00:00,2008-01-21 06:00:00
1004010,1000219,2008-05-06 06:00:00,2008-05-26 06:00:00
1004011,1000219,2007-11-20 06:00:00,2007-12-10 06:00:00
1004012,1000219,2009-01-13 06:00:00,2009-02-02 06:00:00
1004013,1000219,2008-09-09 06:00:00,2008-09-29 06:00:00
1004014,1000219,2009-02-24 06:00:00,2009-03-16 06:00:00
1004015,1000219,2009-04-07 06:00:00,2009-04-27 06:00:00
1004016,1000219,2008-10-21 06:00:00,2008-11-10 06:00:00
1004017,1000219,2009-05-19 06:00:00,2009-06-08 06:00:00
1004018,1000219,2009-06-30 06:00:00,2009-07-20 06:00:00
1004019,1000224,2008-05-06 06:00:00,2008-05-26 06:00:00
1004020,1000224,2008-02-12 06:00:00,2008-03-03 06:00:00
1004021,1000224,2008-06-17 06:00:00,2008-07-07 06:00:00
1004022,1000224,2008-12-02 06:00:00,2008-12-22 06:00:00
1004023,1000224,2009-01-13 06:00:00,2009-02-02 06:00:00
1004024,1000224,2009-06-30 06:00:00,2009-07-20 06:00:00
1004025,1000224,2008-09-09 06:00:00,2008-09-29 06:00:00
1004026,1000224,2009-02-24 06:00:00,2009-03-16 06:00:00
1004027,1000224,2008-03-25 06:00:00,2008-04-14 06:00:00
